1758726000000000,4.92700000,5.05900000,4.90100000,5.01600000,411385.84000000,1758729599999999,2043835.01465000,13021,218943.67000000,1088203.88744000,0
1758729600000000,5.01600000,5.02800000,4.83800000,4.97500000,349012.48000000,1758733199999999,1724438.84706000,12848,166630.16000000,823737.17809000,0
1758733200000000,4.97500000,5.07800000,4.97200000,5.03700000,356124.21000000,1758736799999999,1791110.58276000,15744,189976.98000000,955551.38958000,0
1758736800000000,5.03500000,5.12500000,5.01200000,5.10500000,329557.16000000,1758740399999999,1668103.48053000,12570,183762.80000000,930385.94972000,0
1758740400000000,5.10400000,5.19600000,5.03900000,5.07900000,455242.84000000,1758743999999999,2332758.60665000,13854,229288.22000000,1175689.52628000,0
1758744000000000,5.07900000,5.11900000,5.00100000,5.00300000,248133.29000000,1758747599999999,1252241.36284000,8105,139727.34000000,705123.00097000,0
1758747600000000,5.00200000,5.04500000,4.95600000,5.00800000,269573.27000000,1758751199999999,1348129.71575000,8013,149706.76000000,749122.54233000,0
1758751200000000,5.00700000,5.03900000,4.93900000,4.98400000,249843.91000000,1758754799999999,1246235.92496000,10548,113872.00000000,568219.26723000,0
1758754800000000,4.98500000,5.03600000,4.91000000,5.00500000,277806.94000000,1758758399999999,1384935.01242000,11437,136932.00000000,682812.57128000,0
1758758400000000,5.00600000,5.01400000,4.62000000,4.64500000,744641.78000000,1758761999999999,3565406.08524000,27304,338001.96000000,1620542.74688000,0
1758762000000000,4.64600000,4.67000000,4.53200000,4.57600000,478585.20000000,1758765599999999,2211390.57176000,13199,247493.15000000,1144015.15452000,0
1758765600000000,4.57700000,4.58900000,4.48800000,4.52200000,424418.73000000,1758769199999999,1923804.73066000,12774,212489.89000000,963534.16852000,0
1758769200000000,4.52000000,4.52900000,4.22700000,4.28500000,679808.56000000,1758772799999999,2949361.38360000,19189,299390.91000000,1294359.59178000,0
1758772800000000,4.28400000,4.30700000,4.21500000,4.24400000,384579.44000000,1758776399999999,1637314.20998000,10173,199691.44000000,850468.67495000,0
1758776400000000,4.24400000,4.39100000,4.21700000,4.25700000,583918.64000000,1758779999999999,2510633.32183000,14877,306270.71000000,1317574.87888000,0
